"emp_no","dept_name"
419373,"Sales"
419374,"Sales"
419376,"Sales"
419389,"Sales"
419390,"Sales"
419392,"Sales"
419395,"Sales"
419398,"Sales"
419401,"Sales"
419403,"Sales"
419405,"Sales"
419420,"Sales"
419441,"Sales"
419446,"Sales"
419458,"Sales"
419466,"Sales"
419469,"Sales"
419477,"Sales"
419480,"Sales"
419484,"Sales"
419485,"Sales"
419489,"Sales"
419491,"Sales"
419506,"Sales"
419510,"Sales"
419515,"Sales"
419521,"Sales"
419526,"Sales"
419531,"Sales"
419535,"Sales"
419537,"Sales"
419553,"Sales"
419554,"Sales"
419555,"Sales"
419564,"Sales"
419571,"Sales"
419575,"Sales"
419578,"Sales"
419582,"Sales"
419585,"Sales"
419586,"Sales"
419595,"Sales"
419604,"Sales"
419610,"Sales"
419617,"Sales"
419618,"Sales"
419619,"Sales"
419634,"Sales"
419638,"Sales"
419655,"Sales"
419669,"Sales"
419686,"Sales"
419688,"Sales"
419690,"Sales"
419695,"Sales"
419696,"Sales"
419700,"Sales"
419701,"Sales"
419712,"Sales"
419722,"Sales"
419731,"Sales"
419732,"Sales"
419735,"Sales"
419740,"Sales"
419747,"Sales"
419757,"Sales"
419763,"Sales"
419764,"Sales"
419767,"Sales"
419781,"Sales"
419784,"Sales"
419791,"Sales"
419810,"Sales"
419818,"Sales"
419821,"Sales"
419822,"Sales"
419825,"Sales"
419826,"Sales"
419838,"Sales"
419839,"Sales"
419844,"Sales"
419854,"Sales"
419866,"Sales"
419867,"Sales"
419881,"Sales"
419882,"Sales"
419901,"Sales"
419907,"Sales"
419909,"Sales"
419911,"Sales"
419915,"Sales"
419932,"Sales"
419941,"Sales"
419945,"Sales"
419957,"Sales"
419974,"Sales"
419975,"Sales"
419976,"Sales"
419977,"Sales"
419985,"Sales"
419992,"Sales"
419994,"Sales"
419999,"Sales"
420013,"Sales"
420020,"Sales"
420021,"Sales"
420023,"Sales"
420030,"Sales"
420034,"Sales"
420036,"Sales"
420046,"Sales"
420049,"Sales"
420063,"Sales"
420070,"Sales"
420077,"Sales"
420083,"Sales"
420090,"Sales"
420093,"Sales"
420096,"Sales"
420098,"Sales"
420109,"Sales"
420120,"Sales"
420123,"Sales"
420124,"Sales"
420140,"Sales"
420144,"Sales"
420146,"Sales"
420151,"Sales"
420153,"Sales"
420155,"Sales"
420156,"Sales"
420158,"Sales"
420164,"Sales"
420166,"Sales"
420167,"Sales"
420179,"Sales"
420188,"Sales"
420190,"Sales"
420204,"Sales"
420209,"Sales"
420215,"Sales"
420219,"Sales"
420229,"Sales"
420232,"Sales"
420249,"Sales"
420257,"Sales"
420259,"Sales"
420271,"Sales"
420276,"Sales"
420283,"Sales"
420291,"Sales"
420296,"Sales"
420308,"Sales"
420320,"Sales"
420322,"Sales"
420324,"Sales"
420332,"Sales"
420347,"Sales"
420352,"Sales"
420353,"Sales"
420357,"Sales"
420358,"Sales"
420362,"Sales"
420363,"Sales"
420367,"Sales"
420373,"Sales"
420390,"Sales"
420394,"Sales"
420396,"Sales"
420409,"Sales"
420415,"Sales"
420418,"Sales"
420426,"Sales"
420429,"Sales"
420448,"Sales"
420462,"Sales"
420464,"Sales"
420469,"Sales"
420486,"Sales"
420499,"Sales"
420503,"Sales"
420509,"Sales"
420511,"Sales"
420517,"Sales"
420518,"Sales"
420519,"Sales"
420523,"Sales"
420525,"Sales"
420541,"Sales"
420544,"Sales"
420548,"Sales"
420557,"Sales"
420560,"Sales"
420562,"Sales"
420573,"Sales"
420575,"Sales"
420577,"Sales"
420586,"Sales"
420591,"Sales"
420593,"Sales"
420611,"Sales"
420620,"Sales"
420622,"Sales"
420638,"Sales"
420644,"Sales"
420651,"Sales"
420656,"Sales"
420657,"Sales"
420665,"Sales"
420684,"Sales"
420687,"Sales"
420709,"Sales"
420717,"Sales"
420725,"Sales"
420733,"Sales"
420737,"Sales"
420753,"Sales"
420754,"Sales"
420756,"Sales"
420759,"Sales"
420764,"Sales"
420765,"Sales"
420766,"Sales"
420767,"Sales"
420772,"Sales"
420776,"Sales"
420778,"Sales"
420794,"Sales"
420804,"Sales"
420810,"Sales"
420823,"Sales"
420836,"Sales"
420843,"Sales"
420854,"Sales"
420858,"Sales"
420872,"Sales"
420874,"Sales"
420876,"Sales"
420879,"Sales"
420880,"Sales"
420883,"Sales"
420891,"Sales"
420906,"Sales"
420915,"Sales"
420921,"Sales"
420922,"Sales"
420923,"Sales"
420924,"Sales"
420926,"Sales"
420927,"Sales"
420938,"Sales"
420946,"Sales"
420951,"Sales"
420952,"Sales"
420959,"Sales"
420964,"Sales"
420965,"Sales"
420968,"Sales"
420971,"Sales"
420977,"Sales"
420987,"Sales"
420994,"Sales"
420995,"Sales"
420998,"Sales"
421007,"Sales"
421015,"Sales"
421018,"Sales"
421022,"Sales"
421023,"Sales"
421033,"Sales"
421059,"Sales"
421062,"Sales"
421073,"Sales"
421074,"Sales"
421078,"Sales"
421091,"Sales"
421094,"Sales"
421101,"Sales"
421108,"Sales"
421111,"Sales"
421117,"Sales"
421122,"Sales"
421127,"Sales"
421130,"Sales"
421131,"Sales"
421135,"Sales"
421142,"Sales"
421147,"Sales"
421150,"Sales"
421151,"Sales"
421152,"Sales"
421154,"Sales"
421163,"Sales"
421164,"Sales"
421171,"Sales"
421172,"Sales"
421187,"Sales"
421190,"Sales"
421202,"Sales"
421207,"Sales"
421208,"Sales"
421210,"Sales"
421211,"Sales"
421220,"Sales"
421224,"Sales"
421234,"Sales"
421235,"Sales"
421244,"Sales"
421251,"Sales"
421262,"Sales"
421280,"Sales"
421282,"Sales"
421285,"Sales"
421292,"Sales"
421294,"Sales"
421303,"Sales"
421307,"Sales"
421309,"Sales"
421314,"Sales"
421315,"Sales"
421319,"Sales"
421329,"Sales"
421333,"Sales"
421336,"Sales"
421341,"Sales"
421344,"Sales"
421351,"Sales"
421357,"Sales"
421360,"Sales"
421362,"Sales"
421364,"Sales"
421365,"Sales"
421368,"Sales"
421376,"Sales"
421388,"Sales"
421400,"Sales"
421402,"Sales"
421418,"Sales"
421420,"Sales"
421438,"Sales"
421442,"Sales"
421445,"Sales"
421452,"Sales"
421454,"Sales"
421463,"Sales"
421476,"Sales"
421479,"Sales"
421482,"Sales"
421494,"Sales"
421502,"Sales"
421511,"Sales"
421517,"Sales"
421521,"Sales"
421524,"Sales"
421529,"Sales"
421530,"Sales"
421531,"Sales"
421534,"Sales"
421538,"Sales"
421540,"Sales"
421542,"Sales"
421544,"Sales"
421545,"Sales"
421551,"Sales"
421553,"Sales"
421562,"Sales"
421565,"Sales"
421569,"Sales"
421570,"Sales"
421572,"Sales"
421580,"Sales"
421588,"Sales"
421596,"Sales"
421601,"Sales"
421609,"Sales"
421614,"Sales"
421619,"Sales"
421625,"Sales"
421628,"Sales"
421639,"Sales"
421643,"Sales"
421647,"Sales"
421652,"Sales"
421654,"Sales"
421666,"Sales"
421673,"Sales"
421676,"Sales"
421683,"Sales"
421693,"Sales"
421695,"Sales"
421697,"Sales"
421698,"Sales"
421699,"Sales"
421700,"Sales"
421704,"Sales"
421706,"Sales"
421707,"Sales"
421711,"Sales"
421716,"Sales"
421717,"Sales"
421718,"Sales"
421721,"Sales"
421722,"Sales"
421733,"Sales"
421734,"Sales"
421735,"Sales"
421744,"Sales"
421757,"Sales"
421760,"Sales"
421762,"Sales"
421774,"Sales"
421775,"Sales"
421789,"Sales"
421796,"Sales"
421812,"Sales"
421821,"Sales"
421824,"Sales"
421834,"Sales"
421841,"Sales"
421843,"Sales"
421845,"Sales"
421847,"Sales"
421848,"Sales"
421852,"Sales"
421853,"Sales"
421859,"Sales"
421867,"Sales"
421870,"Sales"
421880,"Sales"
421894,"Sales"
421905,"Sales"
421910,"Sales"
421917,"Sales"
421930,"Sales"
421931,"Sales"
421948,"Sales"
421951,"Sales"
421956,"Sales"
421959,"Sales"
421967,"Sales"
421971,"Sales"
421975,"Sales"
421979,"Sales"
421980,"Sales"
421981,"Sales"
421986,"Sales"
421990,"Sales"
421995,"Sales"
421996,"Sales"
421998,"Sales"
422003,"Sales"
422006,"Sales"
422013,"Sales"
422025,"Sales"
422027,"Sales"
422037,"Sales"
422044,"Sales"
422045,"Sales"
422051,"Sales"
422055,"Sales"
422057,"Sales"
422059,"Sales"
422062,"Sales"
422073,"Sales"
422083,"Sales"
422084,"Sales"
422086,"Sales"
422093,"Sales"
422097,"Sales"
422105,"Sales"
422107,"Sales"
422114,"Sales"
422121,"Sales"
422126,"Sales"
422139,"Sales"
422151,"Sales"
422156,"Sales"
422161,"Sales"
422164,"Sales"
422179,"Sales"
422183,"Sales"
422187,"Sales"
422188,"Sales"
422195,"Sales"
422196,"Sales"
422201,"Sales"
422212,"Sales"
422217,"Sales"
422220,"Sales"
422246,"Sales"
422253,"Sales"
422258,"Sales"
422261,"Sales"
422262,"Sales"
422265,"Sales"
422270,"Sales"
422278,"Sales"
422282,"Sales"
422292,"Sales"
422301,"Sales"
422310,"Sales"
422315,"Sales"
422317,"Sales"
422343,"Sales"
422349,"Sales"
422350,"Sales"
422354,"Sales"
422358,"Sales"
422362,"Sales"
422363,"Sales"
422366,"Sales"
422371,"Sales"
422378,"Sales"
422387,"Sales"
422394,"Sales"
422395,"Sales"
422397,"Sales"
422408,"Sales"
422413,"Sales"
422414,"Sales"
422418,"Sales"
422425,"Sales"
422433,"Sales"
422444,"Sales"
422448,"Sales"
422452,"Sales"
422455,"Sales"
422459,"Sales"
422470,"Sales"
422471,"Sales"
422477,"Sales"
422482,"Sales"
422490,"Sales"
422502,"Sales"
422506,"Sales"
422510,"Sales"
422521,"Sales"
422526,"Sales"
422528,"Sales"
422535,"Sales"
422538,"Sales"
422540,"Sales"
422542,"Sales"
422558,"Sales"
422575,"Sales"
422580,"Sales"
422581,"Sales"
422585,"Sales"
422615,"Sales"
422617,"Sales"
422618,"Sales"
422631,"Sales"
422634,"Sales"
422641,"Sales"
422647,"Sales"
422651,"Sales"
422656,"Sales"
422662,"Sales"
422664,"Sales"
422665,"Sales"
422667,"Sales"
422670,"Sales"
422675,"Sales"
422683,"Sales"
422693,"Sales"
422697,"Sales"
422698,"Sales"
422702,"Sales"
422715,"Sales"
422716,"Sales"
422722,"Sales"
422731,"Sales"
422734,"Sales"
422745,"Sales"
422751,"Sales"
422760,"Sales"
422766,"Sales"
422767,"Sales"
422782,"Sales"
422785,"Sales"
422792,"Sales"
422802,"Sales"
422803,"Sales"
422812,"Sales"
422820,"Sales"
422827,"Sales"
422828,"Sales"
422845,"Sales"
422850,"Sales"
422855,"Sales"
422857,"Sales"
422859,"Sales"
422860,"Sales"
422868,"Sales"
422870,"Sales"
422873,"Sales"
422881,"Sales"
422883,"Sales"
422884,"Sales"
422887,"Sales"
422890,"Sales"
422900,"Sales"
422904,"Sales"
422910,"Sales"
422914,"Sales"
422916,"Sales"
422923,"Sales"
422927,"Sales"
422934,"Sales"
422938,"Sales"
422942,"Sales"
422944,"Sales"
422948,"Sales"
422963,"Sales"
422965,"Sales"
422970,"Sales"
422971,"Sales"
422975,"Sales"
422977,"Sales"
422979,"Sales"
422992,"Sales"
422996,"Sales"
422999,"Sales"
423005,"Sales"
423014,"Sales"
423016,"Sales"
423032,"Sales"
423033,"Sales"
423034,"Sales"
423038,"Sales"
423042,"Sales"
423044,"Sales"
423052,"Sales"
423055,"Sales"
423059,"Sales"
423064,"Sales"
423066,"Sales"
423070,"Sales"
423072,"Sales"
423074,"Sales"
423093,"Sales"
423094,"Sales"
423101,"Sales"
423110,"Sales"
423111,"Sales"
423118,"Sales"
423119,"Sales"
423121,"Sales"
423122,"Sales"
423125,"Sales"
423126,"Sales"
423133,"Sales"
423134,"Sales"
423142,"Sales"
423143,"Sales"
423145,"Sales"
423161,"Sales"
423163,"Sales"
423171,"Sales"
423177,"Sales"
423180,"Sales"
423182,"Sales"
423193,"Sales"
423194,"Sales"
423195,"Sales"
423204,"Sales"
423207,"Sales"
423209,"Sales"
423217,"Sales"
423221,"Sales"
423224,"Sales"
423226,"Sales"
423231,"Sales"
423234,"Sales"
423243,"Sales"
423248,"Sales"
423251,"Sales"
423258,"Sales"
423273,"Sales"
423274,"Sales"
423286,"Sales"
423295,"Sales"
423322,"Sales"
423327,"Sales"
423329,"Sales"
423330,"Sales"
423337,"Sales"
423338,"Sales"
423339,"Sales"
423341,"Sales"
423346,"Sales"
423347,"Sales"
423350,"Sales"
423363,"Sales"
423371,"Sales"
423388,"Sales"
423391,"Sales"
423404,"Sales"
423410,"Sales"
423421,"Sales"
423423,"Sales"
423426,"Sales"
423434,"Sales"
423436,"Sales"
423437,"Sales"
423440,"Sales"
423444,"Sales"
423448,"Sales"
423456,"Sales"
423463,"Sales"
423465,"Sales"
423476,"Sales"
423478,"Sales"
423484,"Sales"
423489,"Sales"
423498,"Sales"
423521,"Sales"
423523,"Sales"
423546,"Sales"
423562,"Sales"
423564,"Sales"
423575,"Sales"
423583,"Sales"
423588,"Sales"
423592,"Sales"
423594,"Sales"
423595,"Sales"
423596,"Sales"
423598,"Sales"
423601,"Sales"
423603,"Sales"
423608,"Sales"
423617,"Sales"
423619,"Sales"
423622,"Sales"
423628,"Sales"
423634,"Sales"
423656,"Sales"
423658,"Sales"
423665,"Sales"
423674,"Sales"
423688,"Sales"
423692,"Sales"
423702,"Sales"
423703,"Sales"
423710,"Sales"
423713,"Sales"
423715,"Sales"
423720,"Sales"
423735,"Sales"
423743,"Sales"
423745,"Sales"
423747,"Sales"
423769,"Sales"
423792,"Sales"
423793,"Sales"
423794,"Sales"
423798,"Sales"
423807,"Sales"
423810,"Sales"
423817,"Sales"
423836,"Sales"
423843,"Sales"
423851,"Sales"
423863,"Sales"
423868,"Sales"
423871,"Sales"
423874,"Sales"
423879,"Sales"
423890,"Sales"
423902,"Sales"
423907,"Sales"
423908,"Sales"
423913,"Sales"
423915,"Sales"
423921,"Sales"
423923,"Sales"
423924,"Sales"
423932,"Sales"
423937,"Sales"
423949,"Sales"
423950,"Sales"
423962,"Sales"
423963,"Sales"
423966,"Sales"
423975,"Sales"
423984,"Sales"
423988,"Sales"
423996,"Sales"
423999,"Sales"
424005,"Sales"
424006,"Sales"
424019,"Sales"
424020,"Sales"
424029,"Sales"
424030,"Sales"
424033,"Sales"
424034,"Sales"
424035,"Sales"
424037,"Sales"
424039,"Sales"
424042,"Sales"
424043,"Sales"
424045,"Sales"
424047,"Sales"
424049,"Sales"
424050,"Sales"
424052,"Sales"
424054,"Sales"
424055,"Sales"
424058,"Sales"
424062,"Sales"
424069,"Sales"
424072,"Sales"
424077,"Sales"
424083,"Sales"
424086,"Sales"
424090,"Sales"
424091,"Sales"
424098,"Sales"
424099,"Sales"
424109,"Sales"
424111,"Sales"
424113,"Sales"
424114,"Sales"
424122,"Sales"
424123,"Sales"
424125,"Sales"
424128,"Sales"
424136,"Sales"
424147,"Sales"
424150,"Sales"
424155,"Sales"
424156,"Sales"
424162,"Sales"
424168,"Sales"
424176,"Sales"
424177,"Sales"
424178,"Sales"
424192,"Sales"
424207,"Sales"
424210,"Sales"
424225,"Sales"
424226,"Sales"
424230,"Sales"
424231,"Sales"
424234,"Sales"
424240,"Sales"
424244,"Sales"
424245,"Sales"
424246,"Sales"
424252,"Sales"
424257,"Sales"
424263,"Sales"
424266,"Sales"
424270,"Sales"
424272,"Sales"
424275,"Sales"
424277,"Sales"
424295,"Sales"
424296,"Sales"
424298,"Sales"
424320,"Sales"
424337,"Sales"
424349,"Sales"
424376,"Sales"
424383,"Sales"
424389,"Sales"
424391,"Sales"
424395,"Sales"
424415,"Sales"
424420,"Sales"
424425,"Sales"
424426,"Sales"
424438,"Sales"
424439,"Sales"
424440,"Sales"
424444,"Sales"
424447,"Sales"
424449,"Sales"
424453,"Sales"
424454,"Sales"
424458,"Sales"
424466,"Sales"
424467,"Sales"
424473,"Sales"
424476,"Sales"
424480,"Sales"
424481,"Sales"
424491,"Sales"
424495,"Sales"
424501,"Sales"
424505,"Sales"
424506,"Sales"
424508,"Sales"
424512,"Sales"
424513,"Sales"
424517,"Sales"
424523,"Sales"
424524,"Sales"
424551,"Sales"
424563,"Sales"
424564,"Sales"
424570,"Sales"
424574,"Sales"
424581,"Sales"
424583,"Sales"
424585,"Sales"
424591,"Sales"
424593,"Sales"
424601,"Sales"
424603,"Sales"
424616,"Sales"
424633,"Sales"
424639,"Sales"
424640,"Sales"
424655,"Sales"
424665,"Sales"
424666,"Sales"
424670,"Sales"
424673,"Sales"
424677,"Sales"
424686,"Sales"
424689,"Sales"
424696,"Sales"
424705,"Sales"
424712,"Sales"
424718,"Sales"
424720,"Sales"
424725,"Sales"
424730,"Sales"
424731,"Sales"
424739,"Sales"
424750,"Sales"
424763,"Sales"
424774,"Sales"
424785,"Sales"
424788,"Sales"
424792,"Sales"
424797,"Sales"
424805,"Sales"
424811,"Sales"
424814,"Sales"
424816,"Sales"
424820,"Sales"
424828,"Sales"
424831,"Sales"
424844,"Sales"
424854,"Sales"
424855,"Sales"
424860,"Sales"
424883,"Sales"
424895,"Sales"
424904,"Sales"
424918,"Sales"
424921,"Sales"
424922,"Sales"
424924,"Sales"
424925,"Sales"
424926,"Sales"
424927,"Sales"
424932,"Sales"
424939,"Sales"
424946,"Sales"
424948,"Sales"
424951,"Sales"
424952,"Sales"
424955,"Sales"
424960,"Sales"
424961,"Sales"
424968,"Sales"
424970,"Sales"
424976,"Sales"
424978,"Sales"
424987,"Sales"
424995,"Sales"
424999,"Sales"
425002,"Sales"
425004,"Sales"
425005,"Sales"
425012,"Sales"
425015,"Sales"
425019,"Sales"
425033,"Sales"
425047,"Sales"
425062,"Sales"
425064,"Sales"
425065,"Sales"
425072,"Sales"
425079,"Sales"
425088,"Sales"
425092,"Sales"
425093,"Sales"
425096,"Sales"
425097,"Sales"
425112,"Sales"
425119,"Sales"
425124,"Sales"
425127,"Sales"
425129,"Sales"
425132,"Sales"
425133,"Sales"
425134,"Sales"
425136,"Sales"
425138,"Sales"
425140,"Sales"
425144,"Sales"
425152,"Sales"
425154,"Sales"
425155,"Sales"
425166,"Sales"
425167,"Sales"
425170,"Sales"
425173,"Sales"
425189,"Sales"
425198,"Sales"
425200,"Sales"
425201,"Sales"
425211,"Sales"
425220,"Sales"
425223,"Sales"
425230,"Sales"
425238,"Sales"
425245,"Sales"
425246,"Sales"
425248,"Sales"
425261,"Sales"
425262,"Sales"
425266,"Sales"
425274,"Sales"
425281,"Sales"
425282,"Sales"
425285,"Sales"
425287,"Sales"
425294,"Sales"
425301,"Sales"
425315,"Sales"
425316,"Sales"
425325,"Sales"
425328,"Sales"
425334,"Sales"
425338,"Sales"
425342,"Sales"
425344,"Sales"
425345,"Sales"
425346,"Sales"
425352,"Sales"
425359,"Sales"
425360,"Sales"
425361,"Sales"
425365,"Sales"
425366,"Sales"
425389,"Sales"
425426,"Sales"
425432,"Sales"
425440,"Sales"
425445,"Sales"
425451,"Sales"
425453,"Sales"
425457,"Sales"
425461,"Sales"
425462,"Sales"
425473,"Sales"
425474,"Sales"
425476,"Sales"
425480,"Sales"
425487,"Sales"
425496,"Sales"
425501,"Sales"
425503,"Sales"
425509,"Sales"
425510,"Sales"
425513,"Sales"
425522,"Sales"
425524,"Sales"
425530,"Sales"
425531,"Sales"
425532,"Sales"
425537,"Sales"
425541,"Sales"
425546,"Sales"
425547,"Sales"
425556,"Sales"
425568,"Sales"
425569,"Sales"
425572,"Sales"
425573,"Sales"
425574,"Sales"
425580,"Sales"
425581,"Sales"
425582,"Sales"
425588,"Sales"
425590,"Sales"
425592,"Sales"
425617,"Sales"
425627,"Sales"
425629,"Sales"
425636,"Sales"
425641,"Sales"
425643,"Sales"
425645,"Sales"
425647,"Sales"
425655,"Sales"
425674,"Sales"
425675,"Sales"
425686,"Sales"
425696,"Sales"
425704,"Sales"
425708,"Sales"
425714,"Sales"
425719,"Sales"
425737,"Sales"
425739,"Sales"
425741,"Sales"
425751,"Sales"
425752,"Sales"
425759,"Sales"
425763,"Sales"
425768,"Sales"
425780,"Sales"
425785,"Sales"
425788,"Sales"
425793,"Sales"
425806,"Sales"
425807,"Sales"
425814,"Sales"
425819,"Sales"
425829,"Sales"
425831,"Sales"
425832,"Sales"
425834,"Sales"
425835,"Sales"
425843,"Sales"
425844,"Sales"
425851,"Sales"
425860,"Sales"
425871,"Sales"
425873,"Sales"
425874,"Sales"
425875,"Sales"
425886,"Sales"
425892,"Sales"
425895,"Sales"
425899,"Sales"
425900,"Sales"
425906,"Sales"
425916,"Sales"
425917,"Sales"
425927,"Sales"
425932,"Sales"
425935,"Sales"
425942,"Sales"
425950,"Sales"
425954,"Sales"
425958,"Sales"
425960,"Sales"
425962,"Sales"
425964,"Sales"
425969,"Sales"
425972,"Sales"
425974,"Sales"
425986,"Sales"
425995,"Sales"
426002,"Sales"
426007,"Sales"
426010,"Sales"
426012,"Sales"
426014,"Sales"
426016,"Sales"
426021,"Sales"
426028,"Sales"
426032,"Sales"
426033,"Sales"
426039,"Sales"
426043,"Sales"
426044,"Sales"
426052,"Sales"
426058,"Sales"
426059,"Sales"
426077,"Sales"
426087,"Sales"
426089,"Sales"
426090,"Sales"
426096,"Sales"
426099,"Sales"
426103,"Sales"
426106,"Sales"
426117,"Sales"
426137,"Sales"
426147,"Sales"
426152,"Sales"
426153,"Sales"
426155,"Sales"
426156,"Sales"
426159,"Sales"
426165,"Sales"
426174,"Sales"
426176,"Sales"
426181,"Sales"
426188,"Sales"
426192,"Sales"
426193,"Sales"
426204,"Sales"
426223,"Sales"
426232,"Sales"
426242,"Sales"
426244,"Sales"
426252,"Sales"
426257,"Sales"
426269,"Sales"
426272,"Sales"
426273,"Sales"
426282,"Sales"
426283,"Sales"
426296,"Sales"
426305,"Sales"
426307,"Sales"
426311,"Sales"
426319,"Sales"
426324,"Sales"
426330,"Sales"
426331,"Sales"
426332,"Sales"
426333,"Sales"
426338,"Sales"
426339,"Sales"
426359,"Sales"
426362,"Sales"
426367,"Sales"
426379,"Sales"
426383,"Sales"
426387,"Sales"
426400,"Sales"
426404,"Sales"
426406,"Sales"
426407,"Sales"
426414,"Sales"
426417,"Sales"
426418,"Sales"
426426,"Sales"
426428,"Sales"
426430,"Sales"
426433,"Sales"
426435,"Sales"
426439,"Sales"
426440,"Sales"
426445,"Sales"
426459,"Sales"
426475,"Sales"
426477,"Sales"
426483,"Sales"
426488,"Sales"
426493,"Sales"
426494,"Sales"
426501,"Sales"
426511,"Sales"
426512,"Sales"
426518,"Sales"
426526,"Sales"
426528,"Sales"
426539,"Sales"
426545,"Sales"
426556,"Sales"
426566,"Sales"
426567,"Sales"
426570,"Sales"
426573,"Sales"
426577,"Sales"
426583,"Sales"
426590,"Sales"
426591,"Sales"
426596,"Sales"
426599,"Sales"
426605,"Sales"
426609,"Sales"
426625,"Sales"
426641,"Sales"
426642,"Sales"
426649,"Sales"
426650,"Sales"
426660,"Sales"
426662,"Sales"
426665,"Sales"
426675,"Sales"
426680,"Sales"
426684,"Sales"
426687,"Sales"
426710,"Sales"
426717,"Sales"
426728,"Sales"
426732,"Sales"
426736,"Sales"
426744,"Sales"
426747,"Sales"
426749,"Sales"
426757,"Sales"
426769,"Sales"
426788,"Sales"
426790,"Sales"
426791,"Sales"
426793,"Sales"
426799,"Sales"
426800,"Sales"
426813,"Sales"
426824,"Sales"
426840,"Sales"
426849,"Sales"
426868,"Sales"
426870,"Sales"
426885,"Sales"
426897,"Sales"
426899,"Sales"
426903,"Sales"
426915,"Sales"
426917,"Sales"
426926,"Sales"
426928,"Sales"
426931,"Sales"
426932,"Sales"
426935,"Sales"
426946,"Sales"
426948,"Sales"
426954,"Sales"
426955,"Sales"
426966,"Sales"
426971,"Sales"
426981,"Sales"
426986,"Sales"
426992,"Sales"
426994,"Sales"
427008,"Sales"
427009,"Sales"
427010,"Sales"
427017,"Sales"
427019,"Sales"
427022,"Sales"
427024,"Sales"
427028,"Sales"
427029,"Sales"
427031,"Sales"
427038,"Sales"
427057,"Sales"
427059,"Sales"
427066,"Sales"
427067,"Sales"
427078,"Sales"
427079,"Sales"
427091,"Sales"
427093,"Sales"
427106,"Sales"
427111,"Sales"
427119,"Sales"
427138,"Sales"
427149,"Sales"
427152,"Sales"
427158,"Sales"
427166,"Sales"
427174,"Sales"
427180,"Sales"
427192,"Sales"
427193,"Sales"
427197,"Sales"
427200,"Sales"
427203,"Sales"
427204,"Sales"
427212,"Sales"
427216,"Sales"
427219,"Sales"
427221,"Sales"
427239,"Sales"
427242,"Sales"
427243,"Sales"
427246,"Sales"
427247,"Sales"
427255,"Sales"
427275,"Sales"
427276,"Sales"
427278,"Sales"
427287,"Sales"
427310,"Sales"
427315,"Sales"
427318,"Sales"
427325,"Sales"
427339,"Sales"
427342,"Sales"
427346,"Sales"
427355,"Sales"
427365,"Sales"
427369,"Sales"
427370,"Sales"
427385,"Sales"
427390,"Sales"
427394,"Sales"
427398,"Sales"
427406,"Sales"
427409,"Sales"
427413,"Sales"
427418,"Sales"
427423,"Sales"
427433,"Sales"
427436,"Sales"
427448,"Sales"
427451,"Sales"
427452,"Sales"
427459,"Sales"
427463,"Sales"
427465,"Sales"
427472,"Sales"
427473,"Sales"
427475,"Sales"
427480,"Sales"
427481,"Sales"
427482,"Sales"
427488,"Sales"
427489,"Sales"
427498,"Sales"
427507,"Sales"
427514,"Sales"
427516,"Sales"
427517,"Sales"
427519,"Sales"
427523,"Sales"
427527,"Sales"
427529,"Sales"
427530,"Sales"
427536,"Sales"
427539,"Sales"
427540,"Sales"
427541,"Sales"
427550,"Sales"
427553,"Sales"
427555,"Sales"
427562,"Sales"
427569,"Sales"
427570,"Sales"
427577,"Sales"
427578,"Sales"
427591,"Sales"
427592,"Sales"
427593,"Sales"
427623,"Sales"
427626,"Sales"
427654,"Sales"
427660,"Sales"
427661,"Sales"
427678,"Sales"
427681,"Sales"
427682,"Sales"
427691,"Sales"
427698,"Sales"
427699,"Sales"
427709,"Sales"
427715,"Sales"
427718,"Sales"
427726,"Sales"
427742,"Sales"
427743,"Sales"
427755,"Sales"
427757,"Sales"
427758,"Sales"
427767,"Sales"
427772,"Sales"
427779,"Sales"
427780,"Sales"
427781,"Sales"
427783,"Sales"
427784,"Sales"
427791,"Sales"
427793,"Sales"
427807,"Sales"
427808,"Sales"
427812,"Sales"
427821,"Sales"
427822,"Sales"
427824,"Sales"
427829,"Sales"
427835,"Sales"
427838,"Sales"
427840,"Sales"
427841,"Sales"
427847,"Sales"
427849,"Sales"
427855,"Sales"
427862,"Sales"
427870,"Sales"
427873,"Sales"
427874,"Sales"
427879,"Sales"
427885,"Sales"
427888,"Sales"
427889,"Sales"
427901,"Sales"
427907,"Sales"
427910,"Sales"
427912,"Sales"
427913,"Sales"
427924,"Sales"
427933,"Sales"
427936,"Sales"
427942,"Sales"
427952,"Sales"
427953,"Sales"
427956,"Sales"
427977,"Sales"
427982,"Sales"
427985,"Sales"
427988,"Sales"
427992,"Sales"
427999,"Sales"
428004,"Sales"
428008,"Sales"
428013,"Sales"
428017,"Sales"
428018,"Sales"
428020,"Sales"
428021,"Sales"
428029,"Sales"
428036,"Sales"
428039,"Sales"
428047,"Sales"
428062,"Sales"
428068,"Sales"
428073,"Sales"
428084,"Sales"
428087,"Sales"
428090,"Sales"
428096,"Sales"
428106,"Sales"
428109,"Sales"
428114,"Sales"
428116,"Sales"
428121,"Sales"
428125,"Sales"
428134,"Sales"
428137,"Sales"
428150,"Sales"
428152,"Sales"
428156,"Sales"
428158,"Sales"
428171,"Sales"
428182,"Sales"
428183,"Sales"
428188,"Sales"
428191,"Sales"
428196,"Sales"
428198,"Sales"
428199,"Sales"
428203,"Sales"
428219,"Sales"
428223,"Sales"
428224,"Sales"
428228,"Sales"
428234,"Sales"
428238,"Sales"
